"Id"         ,"Märke"         ,"Modell"             ,"Bränsle"             ,"Växellåda" ,"Miltal"  ,"Modellår" ,"Biltyp"      ,"Drivning"       ,"HK"  ,"Färg"   ,"Motorstorlek" ,"Datum i trafik" ,"Region"         ,"Pris"
"1400478755" ,"Mercedes-Benz" ,"E"                  ,"Diesel"              ,"Automat"   ,"14 044"  ,"2016"     ,"Kombi"       ,"Fyrhjulsdriven" ,"170" ,"Svart"  ,"2143"         ,"2015-07-28"     ,"Västmanland"    ,215000
"1400555476" ,"Opel"          ,"Mokka"              ,"Diesel"              ,"Manuell"   ,"16 800"  ,"2016"     ,"SUV"         ,"Fyrhjulsdriven" ,"136" ,"Grå"    ,"1598"         ,"2016-03-31"     ,"Älvsborg"       ,93000
"1400539391" ,"Mitsubishi"    ,"Outlander"          ,"Diesel"              ,"Automat"   ,"22 700"  ,"2012"     ,"SUV"         ,"Fyrhjulsdriven" ,"157" ,"Grå"    ,"2179"         ,"2012-11-07"     ,"Uppsala"        ,72900
"1400514541" ,"Volkswagen"    ,"Passat"             ,"Miljöbränsle/Hybrid" ,"Automat"   ,"19 500"  ,"2010"     ,"Kombi"       ,"Tvåhjulsdriven" ,"150" ,"Röd"    ,"1390"         ,"2010-06-21"     ,"Västmanland"    ,59500
"1400638677" ,"Volkswagen"    ,"Caddy"              ,"Diesel"              ,"Automat"   ,"41 000"  ,"2015"     ,"Familjebuss" ,"Tvåhjulsdriven" ,"141" ,"Svart"  ,"1968"         ,"2014-12-12"     ,"Stockholm"      ,85000
"1400655130" ,"BMW"           ,"123"                ,"Diesel"              ,"Automat"   ,"30 800"  ,"2009"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"204" ,"Vit"    ,"1995"         ,"2011-09-15"     ,"Södermanland"   ,75000
"1400662927" ,"Kia"           ,"CEED"               ,"Diesel"              ,"Manuell"   ,"17 145"  ,"2014"     ,"Kombi"       ,"Tvåhjulsdriven" ,"128" ,"Brun"   ,"1582"         ,"2014-03-13"     ,"Västmanland"    ,65000
"1400637491" ,"Audi"          ,"A6"                 ,"Diesel"              ,"Automat"   ,"14 500"  ,"2014"     ,"Kombi"       ,"Tvåhjulsdriven" ,"191" ,"Svart"  ,"1968"         ,"2014-07-24"     ,"Västmanland"    ,155000
"1400662946" ,"BMW"           ,"320"                ,"Diesel"              ,"Manuell"   ,"37 032"  ,"2007"     ,"Kombi"       ,"Tvåhjulsdriven" ,"164" ,"Svart"  ,"1995"         ,"2007-05-22"     ,"Skåne"          ,59900
"1400662901" ,"Toyota"        ,"Corolla"            ,"Miljöbränsle/Hybrid" ,"Automat"   ,"9 464"   ,"2020"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"123" ,"Silver" ,"1798"         ,"2020-08-27"     ,"Stockholm"      ,215000
"1400415184" ,"Audi"          ,"A5"                 ,"Diesel"              ,"Automat"   ,"19 125"  ,"2014"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"177" ,"Grå"    ,"1968"         ,"2014-03-10"     ,"Halland"        ,144000
"1400659993" ,"BMW"           ,"320"                ,"Diesel"              ,"Automat"   ,"23 866"  ,"2013"     ,"Kombi"       ,"Tvåhjulsdriven" ,"184" ,"Grå"    ,"1995"         ,"2012-11-08"     ,"Stockholm"      ,105000
"1400662877" ,"Nissan"        ,"Juke"               ,"Bensin"              ,"Manuell"   ,"17 503"  ,"2012"     ,"SUV"         ,"Tvåhjulsdriven" ,"117" ,"Svart"  ,"1598"         ,"2012-11-30"     ,"Uppsala"        ,64900
"1400662759" ,"BMW"           ,"320"                ,"Bensin"              ,"Manuell"   ,"31 658"  ,"2009"     ,"Kombi"       ,"Tvåhjulsdriven" ,"170" ,"Grå"    ,"1995"         ,"2009-03-30"     ,"Jönköping"      ,63000
"1400662750" ,"Honda"         ,"Jazz"               ,"Miljöbränsle/Hybrid" ,"Automat"   ,"20 237"  ,"2012"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"102" ,"Silver" ,"1339"         ,"2012-12-27"     ,"Stockholm"      ,64000
"1400607350" ,"Audi"          ,"E-Tron"             ,"El"                  ,"Automat"   ,"5 400"   ,"2021"     ,"SUV"         ,"Fyrhjulsdriven" ,"408" ,"Svart"  ,NA             ,"2021-06-30"     ,"Stockholm"      ,575000
"1400662423" ,"BMW"           ,"125"                ,"Bensin"              ,"Automat"   ,"9 500"   ,"2019"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"225" ,"Svart"  ,"1998"         ,"2019-04-26"     ,"Västmanland"    ,259900
"1400518279" ,"BMW"           ,"330"                ,"Diesel"              ,"Automat"   ,"19 924"  ,"2017"     ,"Kombi"       ,"Fyrhjulsdriven" ,"259" ,"Blå"    ,"2993"         ,"2017-03-02"     ,"Dalarna"        ,259000
"1400634383" ,"Audi"          ,"A6"                 ,"Diesel"              ,"Automat"   ,"12 177"  ,"2017"     ,"Kombi"       ,"Fyrhjulsdriven" ,"218" ,"Brun"   ,"2967"         ,"2017-03-13"     ,"Gävleborg"      ,258000
"1400630198" ,"Mercedes-Benz" ,"B"                  ,"Diesel"              ,"Automat"   ,"13 204"  ,"2013"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"109" ,"Blå"    ,"1796"         ,"2012-12-07"     ,"Göteborg"       ,142000
"1400662774" ,"Hyundai"       ,"i40"                ,"Diesel"              ,"Manuell"   ,"17 399"  ,"2016"     ,"Sedan"       ,"Tvåhjulsdriven" ,"142" ,"Vit"    ,"1685"         ,"2015-09-17"     ,"Södermanland"   ,90000
"1400577715" ,"Mitsubishi"    ,"Outlander"          ,"Miljöbränsle/Hybrid" ,"Automat"   ,"17 988"  ,"2015"     ,"SUV"         ,"Fyrhjulsdriven" ,"203" ,"Vit"    ,"1998"         ,"2015-06-12"     ,"Stockholm"      ,130000
"1400662749" ,"BMW"           ,"320"                ,"Bensin"              ,"Automat"   ,"9 619"   ,"2018"     ,"Sedan"       ,"Fyrhjulsdriven" ,"184" ,"Svart"  ,"1998"         ,"2019-04-30"     ,"Södermanland"   ,265000
"1400662728" ,"Renault"       ,"Zoe"                ,"El"                  ,"Automat"   ,"8 329"   ,"2018"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"93"  ,"Vit"    ,NA             ,"2018-08-21"     ,"Skåne"          ,128000
"1400662724" ,"Mercedes-Benz" ,"CLA"                ,"Diesel"              ,"Automat"   ,"15 224"  ,"2015"     ,"Coupé"       ,"Fyrhjulsdriven" ,"177" ,"Grå"    ,"2143"         ,"2015-09-24"     ,"Skåne"          ,210000
"1400662715" ,"Volvo"         ,"V60"                ,"Diesel"              ,"Automat"   ,"19 867"  ,"2011"     ,"Kombi"       ,"Tvåhjulsdriven" ,"164" ,"Vit"    ,"1984"         ,"2011-01-18"     ,"Jönköping"      ,90000
"1400662702" ,"Tesla"         ,"Model S"            ,"El"                  ,"Automat"   ,"11 800"  ,"2013"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"306" ,"Blå"    ,NA             ,"2022-08-26"     ,"Jönköping"      ,285000
"1400662713" ,"Audi"          ,"A5"                 ,"Diesel"              ,"Automat"   ,"163 473" ,"2009"     ,"Coupé"       ,"Tvåhjulsdriven" ,"191" ,"Blå"    ,"2698"         ,"2009-01-23"     ,"Älvsborg"       ,90000
"1400662705" ,"Lexus"         ,"NX"                 ,"Miljöbränsle/Hybrid" ,"Automat"   ,"3 659"   ,"2020"     ,"SUV"         ,"Fyrhjulsdriven" ,"198" ,"Grå"    ,"2494"         ,"2020-09-29"     ,"Västerbotten"   ,345000
"1400662653" ,"BMW"           ,"530"                ,"Bensin"              ,"Automat"   ,"21 000"  ,"2007"     ,"Kombi"       ,"Fyrhjulsdriven" ,"272" ,"Grå"    ,"2996"         ,"2007-07-31"     ,"Gävleborg"      ,105000
"1400662680" ,"Volvo"         ,"V70"                ,"Diesel"              ,"Manuell"   ,"23 895"  ,"2012"     ,"Kombi"       ,"Tvåhjulsdriven" ,"164" ,"Vit"    ,"1984"         ,"2011-10-25"     ,"Värmland"       ,77000
"1400662660" ,"Mazda"         ,"CX-5"               ,"Bensin"              ,"Manuell"   ,"15 000"  ,"2015"     ,"SUV"         ,"Fyrhjulsdriven" ,"161" ,"Grå"    ,"1998"         ,"2015-04-10"     ,"Södermanland"   ,139000
"1400662670" ,"Volvo"         ,"XC60"               ,"Diesel"              ,"Automat"   ,"18 619"  ,"2013"     ,"SUV"         ,"Fyrhjulsdriven" ,"215" ,"Silver" ,"2400"         ,"2013-04-03"     ,"Kalmar"         ,155000
"1400662663" ,"Volkswagen"    ,"Passat"             ,"Diesel"              ,"Automat"   ,"17 675"  ,"2013"     ,"Kombi"       ,"Fyrhjulsdriven" ,"170" ,"Vit"    ,"1968"         ,"2012-11-26"     ,"Stockholm"      ,110000
"1400615226" ,"Tesla"         ,"Model 3"            ,"El"                  ,"Automat"   ,"6 164"   ,"2021"     ,"Sedan"       ,"Fyrhjulsdriven" ,"441" ,"Vit"    ,NA             ,"2021-03-19"     ,"Blekinge"       ,410000
"1400662472" ,"Renault"       ,"Captur"             ,"Bensin"              ,"Manuell"   ,"6 000"   ,"2019"     ,"SUV"         ,"Tvåhjulsdriven" ,"90"  ,NA       ,"898"          ,"2019-07-22"     ,"Skåne"          ,129000
"1400607353" ,"Audi"          ,"Q8"                 ,"Diesel"              ,"Automat"   ,"10 900"  ,"2022"     ,"SUV"         ,"Fyrhjulsdriven" ,"286" ,"Svart"  ,"2967"         ,"2021-07-27"     ,"Göteborg"       ,689000
"1400402957" ,"BMW"           ,"430"                ,"Bensin"              ,"Automat"   ,"8 500"   ,"2018"     ,"Halvkombi"   ,"Fyrhjulsdriven" ,"252" ,"Grå"    ,"1998"         ,"2018-10-09"     ,"Stockholm"      ,255000
"1400662513" ,"Renault"       ,"Grand Scénic"       ,"Diesel"              ,"Manuell"   ,"8 610"   ,"2018"     ,"Familjebuss" ,"Tvåhjulsdriven" ,"111" ,"Vit"    ,"1461"         ,"2017-09-26"     ,"Dalarna"        ,155000
"1400662589" ,"Volvo"         ,"XC60"               ,"Diesel"              ,"Manuell"   ,"13 300"  ,"2017"     ,"SUV"         ,"Tvåhjulsdriven" ,"150" ,"Röd"    ,"1969"         ,"2017-04-06"     ,"Jönköping"      ,189000
"1400655397" ,"Toyota"        ,"Yaris"              ,"Miljöbränsle/Hybrid" ,"Automat"   ,"13 160"  ,"2017"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"101" ,"Vit"    ,"1497"         ,"2017-08-02"     ,"Stockholm"      ,129900
"1400662594" ,"Toyota"        ,"Avensis"            ,"Diesel"              ,"Manuell"   ,"14 249"  ,"2013"     ,"Kombi"       ,"Tvåhjulsdriven" ,"124" ,"Silver" ,"1998"         ,"2013-07-30"     ,"Uppsala"        ,85000
"1400656996" ,"Toyota"        ,"Auris"              ,"Miljöbränsle/Hybrid" ,"Automat"   ,"13 360"  ,"2016"     ,"Halvkombi"   ,NA               ,NA    ,NA       ,NA             ,NA               ,"Östergötland"   ,143000
"1400631559" ,"Volkswagen"    ,"Sharan"             ,"Diesel"              ,"Automat"   ,"8 674"   ,"2018"     ,"Familjebuss" ,"Fyrhjulsdriven" ,"184" ,"Vit"    ,"1968"         ,"2018-06-25"     ,"Södermanland"   ,295000
"1400661985" ,"Skoda"         ,"Superb"             ,"Diesel"              ,"Automat"   ,"17 500"  ,"2012"     ,"Kombi"       ,"Tvåhjulsdriven" ,"141" ,"Grön"   ,"1968"         ,"2011-11-02"     ,"Stockholm"      ,95000
"1400662554" ,"Volvo"         ,"V40"                ,"Diesel"              ,"Manuell"   ,"15 737"  ,"2016"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"120" ,"Blå"    ,"1969"         ,"2015-10-29"     ,"Jönköping"      ,125000
"1400662567" ,"Chevrolet"     ,"Orlando"            ,"Diesel"              ,"Automat"   ,"22 354"  ,"2012"     ,"Familjebuss" ,"Tvåhjulsdriven" ,"164" ,"Grå"    ,"1998"         ,"2013-07-02"     ,"Skåne"          ,65000
"1400533826" ,"Land Rover"    ,"Range Rover"        ,"Diesel"              ,"Automat"   ,"19 611"  ,"2013"     ,"SUV"         ,"Fyrhjulsdriven" ,"191" ,"Vit"    ,"2179"         ,"2012-11-16"     ,"Skåne"          ,179900
"1400662447" ,"BMW"           ,"523"                ,"Bensin"              ,"Automat"   ,"20 289"  ,"2010"     ,"Sedan"       ,"Tvåhjulsdriven" ,"204" ,"Brun"   ,"2996"         ,"2010-07-23"     ,"Kalmar"         ,115000
"1400662506" ,"Mercedes-Benz" ,"E"                  ,"Diesel"              ,"Automat"   ,"6 519"   ,"2020"     ,"Kombi"       ,"Tvåhjulsdriven" ,"161" ,"Grå"    ,"1598"         ,"2019-10-07"     ,"Stockholm"      ,310000
"1400662214" ,"Audi"          ,"A4"                 ,"Diesel"              ,"Automat"   ,"16 376"  ,"2015"     ,"Kombi"       ,"Fyrhjulsdriven" ,"191" ,"Blå"    ,"1968"         ,"2015-04-29"     ,"Stockholm"      ,165000
"1400662168" ,"Volvo"         ,"V70"                ,"Diesel"              ,"Automat"   ,"48 688"  ,"2016"     ,"Kombi"       ,"Tvåhjulsdriven" ,"181" ,"Svart"  ,"1969"         ,"2016-02-19"     ,"Stockholm"      ,75000
"1400659553" ,"Land Rover"    ,"Range Rover"        ,"Bensin"              ,"Automat"   ,"27 551"  ,"2006"     ,"SUV"         ,"Fyrhjulsdriven" ,"391" ,"Blå"    ,"4197"         ,"2006-03-07"     ,"Stockholm"      ,95000
"1400662480" ,"Volvo"         ,"XC60"               ,"Diesel"              ,"Automat"   ,"25 680"  ,"2015"     ,"SUV"         ,"Fyrhjulsdriven" ,"181" ,"Svart"  ,"2400"         ,"2014-12-23"     ,"Värmland"       ,155000
"1400662391" ,"Volkswagen"    ,"Eos"                ,"Bensin"              ,"Manuell"   ,"13 893"  ,"2008"     ,"Cab"         ,"Tvåhjulsdriven" ,"150" ,"Grå"    ,"1984"         ,"2008-05-12"     ,"Göteborg"       ,82000
"1400662463" ,"Toyota"        ,"RAV4"               ,"Bensin"              ,"Automat"   ,"14 978"  ,"2004"     ,"SUV"         ,"Fyrhjulsdriven" ,"150" ,"Grön"   ,"1998"         ,"2004-11-26"     ,"Stockholm"      ,52500
"1400662403" ,"Toyota"        ,"Corolla"            ,"Miljöbränsle/Hybrid" ,"Automat"   ,"30 715"  ,"2020"     ,"Kombi"       ,"Tvåhjulsdriven" ,"123" ,"Svart"  ,"1798"         ,"2020-08-03"     ,"Skåne"          ,139000
"1400662362" ,"Volkswagen"    ,"Golf"               ,"Diesel"              ,"Manuell"   ,"18 900"  ,"2013"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"105" ,"Svart"  ,"1598"         ,"2013-04-22"     ,"Jönköping"      ,74900
"1400662381" ,"Volvo"         ,"XC60"               ,"Diesel"              ,"Automat"   ,"29 416"  ,"2012"     ,"SUV"         ,"Fyrhjulsdriven" ,"215" ,"Svart"  ,"2400"         ,"2012-04-18"     ,"Halland"        ,110000
"1400662400" ,"Volvo"         ,"XC60"               ,"Miljöbränsle/Hybrid" ,"Automat"   ,"2 000"   ,"2023"     ,"SUV"         ,"Fyrhjulsdriven" ,"399" ,"Grå"    ,"1969"         ,"2023-06-01"     ,"Stockholm"      ,215652
"1400555807" ,"Mercedes-Benz" ,"CLA"                ,"Diesel"              ,"Automat"   ,"6 223"   ,"2021"     ,"Kombi"       ,"Tvåhjulsdriven" ,"150" ,"Vit"    ,"1950"         ,"2021-01-11"     ,"Skåne"          ,340000
"1400533604" ,"Land Rover"    ,"Range Rover"        ,"Diesel"              ,"Automat"   ,"14 200"  ,"2015"     ,"SUV"         ,"Fyrhjulsdriven" ,"191" ,"Vit"    ,"2179"         ,"2017-01-27"     ,"Göteborg"       ,225900
"1400599523" ,"Kia"           ,"Rio"                ,"Bensin"              ,"Manuell"   ,"2 182"   ,"2013"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"85"  ,"Röd"    ,"1248"         ,"2013-05-31"     ,"Västerbotten"   ,83000
"1400662367" ,"Audi"          ,"A4"                 ,"Diesel"              ,"Automat"   ,"18 300"  ,"2013"     ,"Kombi"       ,"Fyrhjulsdriven" ,"177" ,"Svart"  ,"1968"         ,"2013-03-14"     ,"Göteborg"       ,120000
"1400662113" ,"Lexus"         ,"ES"                 ,"Miljöbränsle/Hybrid" ,"Automat"   ,"11 941"  ,"2022"     ,"Sedan"       ,"Tvåhjulsdriven" ,"218" ,"Svart"  ,"2494"         ,"2022-01-26"     ,"Stockholm"      ,295000
"1400662394" ,"Volvo"         ,"XC70"               ,"Diesel"              ,"Automat"   ,"17 800"  ,"2015"     ,"Kombi"       ,"Fyrhjulsdriven" ,"181" ,"Blå"    ,"2400"         ,"2015-05-15"     ,"Norrbotten"     ,184000
"1400647033" ,"Volkswagen"    ,"Passat"             ,"Diesel"              ,"Automat"   ,"19 923"  ,"2013"     ,"Kombi"       ,"Fyrhjulsdriven" ,"170" ,"Silver" ,"1968"         ,"2013-02-12"     ,"Göteborg"       ,104999
"1400662317" ,"Volvo"         ,"V90"                ,"Diesel"              ,"Automat"   ,"13 500"  ,"2018"     ,"Kombi"       ,"Fyrhjulsdriven" ,"150" ,"Vit"    ,"1969"         ,"2018-06-27"     ,"Norrbotten"     ,210000
"1400581739" ,"Skoda"         ,"Superb"             ,"Diesel"              ,"Automat"   ,"21 600"  ,"2015"     ,"Kombi"       ,"Fyrhjulsdriven" ,"170" ,"Grå"    ,"1968"         ,"2014-08-19"     ,"Södermanland"   ,109900
"1400662333" ,"Volvo"         ,"XC60"               ,"Diesel"              ,"Automat"   ,"30 000"  ,"2014"     ,"SUV"         ,"Fyrhjulsdriven" ,"181" ,"Vit"    ,"2400"         ,"2014-03-18"     ,"Gävleborg"      ,95000
"1400662382" ,"Volvo"         ,"V60"                ,"Bensin"              ,"Manuell"   ,"21 489"  ,"2012"     ,"Kombi"       ,"Tvåhjulsdriven" ,"180" ,"Svart"  ,"1596"         ,"2011-11-17"     ,"Östergötland"   ,79000
"1400662288" ,"Fiat"          ,"500"                ,"Bensin"              ,"Automat"   ,"12 749"  ,"2012"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"70"  ,"Vit"    ,"1242"         ,"2011-12-28"     ,"Stockholm"      ,62000
"1400662375" ,"Hyundai"       ,"i40"                ,"Diesel"              ,"Manuell"   ,"20 128"  ,"2014"     ,"Kombi"       ,"Tvåhjulsdriven" ,"136" ,"Vit"    ,"1685"         ,"2015-04-24"     ,"Skåne"          ,65000
"1400662349" ,"Volvo"         ,"XC60"               ,"Diesel"              ,"Automat"   ,"14 748"  ,"2016"     ,"SUV"         ,"Fyrhjulsdriven" ,"221" ,"Röd"    ,"2400"         ,"2016-03-18"     ,"Kalmar"         ,229000
"1400629172" ,"Peugeot"       ,"208"                ,"Bensin"              ,"Manuell"   ,"13 891"  ,"2013"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"82"  ,"Blå"    ,"1199"         ,"2014-02-28"     ,"Västmanland"    ,59999
"1400662313" ,"Renault"       ,"Zoe"                ,"El"                  ,"Automat"   ,"6 218"   ,"2015"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"89"  ,"Silver" ,NA             ,"2021-12-07"     ,"Göteborg"       ,69000
"1400662223" ,"Opel"          ,"Insignia"           ,"Diesel"              ,"Automat"   ,"18 520"  ,"2012"     ,"Kombi"       ,"Fyrhjulsdriven" ,"195" ,"Vit"    ,"1956"         ,"2012-06-28"     ,"Västerbotten"   ,59000
"1400658824" ,"BMW"           ,"520"                ,"Diesel"              ,"Automat"   ,"18 274"  ,"2018"     ,"Kombi"       ,"Fyrhjulsdriven" ,"191" ,"Vit"    ,"1995"         ,"2018-05-31"     ,"Jönköping"      ,285000
"1400662323" ,"Toyota"        ,"Aygo"               ,"Bensin"              ,"Manuell"   ,"9 927"   ,"2015"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"70"  ,"Svart"  ,"998"          ,"2015-06-30"     ,"Göteborg"       ,60000
"1400661713" ,"Mitsubishi"    ,"Outlander"          ,"Miljöbränsle/Hybrid" ,"Automat"   ,"8 140"   ,"2014"     ,"SUV"         ,"Fyrhjulsdriven" ,"203" ,"Vit"    ,"1998"         ,"2014-09-10"     ,"Stockholm"      ,175000
"1400392718" ,"Volvo"         ,"V90"                ,"Diesel"              ,"Automat"   ,"51 100"  ,"2017"     ,"Kombi"       ,"Tvåhjulsdriven" ,"150" ,"Vit"    ,"1969"         ,"2017-02-08"     ,"Norrbotten"     ,110000
"1400619895" ,"MINI"          ,"Cooper"             ,"Diesel"              ,"Manuell"   ,"22 241"  ,"2012"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"112" ,"Orange" ,"1598"         ,"2011-10-05"     ,"Västmanland"    ,55000
"1400662054" ,"Volkswagen"    ,"Golf"               ,"Diesel"              ,"Manuell"   ,"19 904"  ,"2015"     ,"Kombi"       ,"Tvåhjulsdriven" ,"111" ,"Silver" ,"1598"         ,"2014-11-27"     ,"Jönköping"      ,89500
"1400661833" ,"BMW"           ,"116"                ,"Bensin"              ,"Manuell"   ,"14 000"  ,"2015"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"136" ,"Vit"    ,"1598"         ,"2014-09-05"     ,"Göteborg"       ,124000
"1400660918" ,"Volkswagen"    ,"CC"                 ,"Diesel"              ,"Automat"   ,"25 941"  ,"2011"     ,"Coupé"       ,"Fyrhjulsdriven" ,"170" ,"Brun"   ,"1968"         ,"2011-01-31"     ,"Halland"        ,68500
"1400662278" ,"Volkswagen"    ,"Golf"               ,"Bensin"              ,"Manuell"   ,"14 578"  ,"2001"     ,"Halvkombi"   ,"Fyrhjulsdriven" ,"204" ,"Silver" ,"2792"         ,"2001-07-04"     ,"Dalarna"        ,70000
"1400522971" ,"Tesla"         ,"Model X"            ,"El"                  ,"Automat"   ,"9 000"   ,"2016"     ,"SUV"         ,NA               ,NA    ,NA       ,NA             ,NA               ,"Stockholm"      ,448900
"1400557682" ,"Mercedes-Benz" ,"SL"                 ,"Bensin"              ,"Automat"   ,"12 432"  ,"2006"     ,"Cab"         ,"Tvåhjulsdriven" ,"306" ,"Silver" ,"4966"         ,"2023-05-08"     ,"Kalmar"         ,220000
"1400662210" ,"Kia"           ,"Rio"                ,"Bensin"              ,"Manuell"   ,"2 200"   ,"2020"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"85"  ,"Grå"    ,"1248"         ,"2019-08-27"     ,"Västernorrland" ,149000
"1400642904" ,"BMW"           ,"i3"                 ,"El"                  ,"Automat"   ,"7 822"   ,"2017"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"170" ,"Vit"    ,"647"          ,"2016-11-28"     ,"Stockholm"      ,187000
"1400662057" ,"BMW"           ,"325"                ,"Bensin"              ,"Manuell"   ,"26 750"  ,"2005"     ,"Sedan"       ,"Tvåhjulsdriven" ,"218" ,"Grå"    ,"2497"         ,"2005-05-27"     ,"Örebro"         ,55000
